player_id,friend_player_id,event_date_time
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,62f67d2da7dbc774895c6de62a30c6abdf2fa74a39c174abf2e4931d446c018f,2020-09-12 02:11:33
DC11EF6A89C3F7702AE720DCE5E73E9E6AA542CB6D0020870CCE3A1312B6F340,280c7ec44e41d6044f1329aa2e18781654b68c06df9d828fd3279b4f4d51c947,2020-09-21 21:35:21
A90B5A48AE24461977B8BFBA48D8A6136AA542CB6D0020870CCE3A1312B6F340,0e2556c8711ceb4a52d0d19735f59fbfa8b379bf304c6dadc05f649c73451965,2020-09-21 11:58:43
543BCDE5D29A22AAF16C3C417DB9E4B16AA542CB6D0020870CCE3A1312B6F340,6c99a635ec86f7106ff2930ee26c07d1f85f992f3a29d456c316f28cf9395b4e,2020-09-09 19:03:10
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,30b2c0c4a4ed6f1c50c92f915e9cf5db08073d31e78118986c9254a0ea70bf9c,2020-09-13 20:05:16
09FE46CA47BE05CC75351E52994559186AA542CB6D0020870CCE3A1312B6F340,f097025145d3092f6c60b945bd4957eb0f2ce08e7e2ff6503917c888be4fea50,2020-09-13 01:12:26
E1F4E4342FD0FECB459F648316FBC70A6AA542CB6D0020870CCE3A1312B6F340,0d79b3c747c0dadb183c5f82086253b8e7c13e095074547dc1a3855122c1f327,2020-09-12 03:25:52
E1F4E4342FD0FECB459F648316FBC70A6AA542CB6D0020870CCE3A1312B6F340,7c23abfa266f51a4fd61917e1f0a13b9ee99f88a07ec30ba2daf28ff3b97304f,2020-09-12 03:25:52
F97B9329A9F5A198C6C5DC64A0317BD46AA542CB6D0020870CCE3A1312B6F340,72c7d5adacd598509f72124085bb3e4da6bf13f5412907d45c2e74e2ce069702,2020-09-23 06:36:57
F97B9329A9F5A198C6C5DC64A0317BD46AA542CB6D0020870CCE3A1312B6F340,2a5acf27d8f646bc6f0f7a37d9bdd966a47e7c33f26c3ab2d1ee33237da89782,2020-09-23 06:36:57
32C4B729D3F04ECA0744BE6CF9ADB7436AA542CB6D0020870CCE3A1312B6F340,cee519e587a22ef5524467b4ae26428a1087ef370c7fe72ca5d2b02bc5ab7db5,2020-09-13 19:41:43
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,4538fe2e8c8809261532efd9a144edebffa6cc68c3fa5d69b3a719c754ecfbac,2020-09-12 02:11:33
F52EEF3F930D84C7FDA288E1D48726B26AA542CB6D0020870CCE3A1312B6F340,a78d03270ad541b1b16514948a5ab17c80c028ca5a07fd4df50402f2bc3d3537,2020-09-16 19:59:29
BAA87180E2F0062F0F9106BD8F021E656AA542CB6D0020870CCE3A1312B6F340,d99180aab03ecf160061064af7235b47e1147f3eef8f9e64f3a7699c3c435dba,2020-09-16 20:50:47
00732FFC701B4F231E879F835958013F6AA542CB6D0020870CCE3A1312B6F340,3bdd3e2834cb84319368e40dfa87326d3f3fdc9546dbfc2ce3176036cb830269,2020-09-09 23:28:06
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,d1f787001dc2109df2ee703ba9046de31226001d43f0a5ce4d289543bc86c566,2020-09-10 20:57:39
DC11EF6A89C3F7702AE720DCE5E73E9E6AA542CB6D0020870CCE3A1312B6F340,b134672a63caaae54c5b10cad9a1383567a48aec025d46d1e09dc5a2e2f3aac8,2020-09-11 01:07:44
F52EEF3F930D84C7FDA288E1D48726B26AA542CB6D0020870CCE3A1312B6F340,8b9ce8949dd6f49215e2aac64fc2eff973a65cb50a77b9f1c0879ad41768fc5f,2020-09-18 22:24:18
BAA87180E2F0062F0F9106BD8F021E656AA542CB6D0020870CCE3A1312B6F340,22f6a9701e8df16d53e84464aaad5e075b762be2f9566fdd0ecd9c9bd0225364,2020-09-15 21:46:47
EF5D6943D9C986D0A82642F9F67F31C36AA542CB6D0020870CCE3A1312B6F340,d7ef1213a865465aaa7a83cca9cb49ac52393e735384031b80131b7357c234b9,2020-09-11 20:26:17
E1F4E4342FD0FECB459F648316FBC70A6AA542CB6D0020870CCE3A1312B6F340,697dc5e5ca6c0f5e44309948ed0285f34cf813ee61dc1598fb3cd012c29a6165,2020-09-12 03:25:52
A90B5A48AE24461977B8BFBA48D8A6136AA542CB6D0020870CCE3A1312B6F340,de1f4d51ffc34809853cd457ba362d8d87c62a0e6f5699c955f017a2ea763a37,2020-09-23 09:05:24
4F0835E06E611F0C0C21B8972190F9276AA542CB6D0020870CCE3A1312B6F340,964a0973a8aefcc5f9adb0dca047213a239b79e78e654a4ad11e0042cd3463b4,2020-09-21 00:12:08
F97B9329A9F5A198C6C5DC64A0317BD46AA542CB6D0020870CCE3A1312B6F340,c275f1275fd150c99bcafcb20c6375a720fcb701de3fbb3cfc2938e17149ef1d,2020-09-23 06:36:57
732AB9161849A3FA10F5C9DC37310C936AA542CB6D0020870CCE3A1312B6F340,3da725135a24d6282779c85ba686c9ae4bce662dc737fa4e7af781712383aa01,2020-09-14 19:55:43
830FC05B863415D02C5362906313999A6AA542CB6D0020870CCE3A1312B6F340,e8bc4a3d66ac32f4f8ffe224d066868b3c166fb4e698ba76b1d2972802838d39,2020-09-23 19:18:37
DC11EF6A89C3F7702AE720DCE5E73E9E6AA542CB6D0020870CCE3A1312B6F340,75aeadb207669d94ac228734c9f251dde46c148f56e8b54cf4c76242294a3879,2020-09-13 23:33:20
1014751BFF3AA65DA643E493CF38CC956AA542CB6D0020870CCE3A1312B6F340,e8c870efb465446f9a8b18265ef5341dce467e4f3a6a986082e6f28ec9690a7f,2020-09-09 06:05:35
1D2EF51CF8489844CB30704210EECAA76AA542CB6D0020870CCE3A1312B6F340,3651a125f1873ba553e90bc5a8fc7ef81da88a621083e5f4abf210a7e404ac9f,2020-09-17 16:32:15
64F6CC2D8B79CA341C440FA1E60D9ABA6AA542CB6D0020870CCE3A1312B6F340,37a9f5283765869cc0b8db7779ee528eef91843e44d62a02403dd63b17cc96e8,2020-09-13 20:43:41
EBA3F0F188F0369987B1C60310738DEB6AA542CB6D0020870CCE3A1312B6F340,5ffced05568fe5893a15b6b929bc2ded29b96e69775466ebc8063968e691f1ef,2020-09-12 05:01:52
AF5A7A57C4DD7EFF062F0E7C43DC86A76AA542CB6D0020870CCE3A1312B6F340,477960bc6ce0044c9de02821152b00f395f86c2c91211d99d8f28060076f1d7d,2020-09-13 21:23:43
DC11EF6A89C3F7702AE720DCE5E73E9E6AA542CB6D0020870CCE3A1312B6F340,7061a6a691351f348f0beb5b244739a07ef8f1b40727ad51d680b1a8448faf05,2020-09-16 23:54:14
